base_model_name,suspect_model_name,num_pairs,avg_overlap_ratio,bottom_k_vocab_size,pair_scores_json
yzhuang/TinyLlama-1.1B_fictional_v3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.34609999999999996,2000,"[0.467, 0.247, 0.422, 0.3005, 0.294]"
HachiML/myBit-Llama2-jp-127M-test-1,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0432,2000,"[0.037, 0.0435, 0.05, 0.046, 0.0395]"
HachiML/myBit-Llama2-jp-127M-test-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.046799999999999994,2000,"[0.0525, 0.0445, 0.0455, 0.0485, 0.043]"
HachiML/myBit-Llama2-jp-127M-test-3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.006999999999999999,2000,"[0.0225, 0.0055, 0.0005, 0.003, 0.0035]"
HachiML/myBit-Llama2-jp-127M-test-4,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0355,2000,"[0.024, 0.0395, 0.0385, 0.039, 0.0365]"
HachiML/myBit-Llama2-jp-127M-test-5,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0013000000000000002,2000,"[0.0005, 0.0005, 0.0, 0.003, 0.0025]"
HachiML/myBit-Llama2-jp-127M-test-6,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0164,2000,"[0.03, 0.0465, 0.005, 0.0, 0.0005]"
HachiML/myBit-Llama2-jp-127M-test-7,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0463,2000,"[0.047, 0.042, 0.0445, 0.0475, 0.0505]"
HachiML/myBit-Llama2-jp-127M-test-8,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0763,2000,"[0.073, 0.051, 0.0865, 0.0845, 0.0865]"
HachiML/myBit-Llama2-jp-127M-test-9,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0007,2000,"[0.0005, 0.0005, 0.0025, 0.0, 0.0]"
frankenmerger/MiniLlama-1.8b-Chat-v0.1,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.6092000000000001,2000,"[0.6465, 0.6085, 0.6075, 0.649, 0.5345]"
legionlm/orcamath-tinyllama-1.1B-v1-chat,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.2834,2000,"[0.219, 0.3295, 0.118, 0.446, 0.3045]"
reeddg/tiny_sum_04-06-03-43-50,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.6527000000000001,2000,"[0.6745, 0.612, 0.647, 0.6825, 0.6475]"
reeddg/tiny_sum_04-06-13-46-01,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.7278,2000,"[0.78, 0.7785, 0.7295, 0.7175, 0.6335]"
as-cle-bert/tiny-fungal-llama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.40700000000000003,2000,"[0.467, 0.3775, 0.469, 0.5875, 0.134]"
xshubhamx/tiny-llama-lora,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.8157,2000,"[0.868, 0.871, 0.7895, 0.744, 0.806]"
xshubhamx/tiny-llama-lora-no-grad,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.7068,2000,"[0.791, 0.6265, 0.7135, 0.7055, 0.6975]"
j2moreno/TinyLlama-1.1B-Chat-v1.0-leo-finetuned,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.8987,2000,"[0.8945, 0.915, 0.895, 0.898, 0.891]"
NeverLearn/TinyLlama-1.1B-Chat-v1.0-wikitext2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.8286999999999999,2000,"[0.851, 0.8345, 0.84, 0.8445, 0.7735]"
xshubhamx/tiny-llama-lora-new,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.6916,2000,"[0.65, 0.7335, 0.6185, 0.7845, 0.6715]"
reeddg/tiny_sum_04-20-21-09-19,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.5918,2000,"[0.6045, 0.601, 0.596, 0.65, 0.5075]"
raidhon/coven_tiny_1.1b_32k_orpo_alpha,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.49939999999999996,2000,"[0.464, 0.4905, 0.612, 0.415, 0.5155]"
zrowt/results,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0606,2000,"[0.0635, 0.0615, 0.063, 0.0505, 0.0645]"
Ahmedelmorshidy/influra_chatbot,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.6278,2000,"[0.6995, 0.525, 0.6775, 0.5175, 0.7195]"
anudaw/full_finetuned-code-tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.6619999999999999,2000,"[0.7695, 0.6575, 0.5255, 0.69, 0.6675]"
anudaw/distilled-code-llama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.4918,2000,"[0.555, 0.5075, 0.4425, 0.608, 0.346]"
ali77sina/tinyLlama-SEC-RAG-FT,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.1062,2000,"[0.164, 0.061, 0.142, 0.0875, 0.0765]"
as-cle-bert/tinyllama-essay-scorer,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.6708999999999999,2000,"[0.6615, 0.748, 0.5995, 0.724, 0.6215]"
anudaw/distilled-finetuned-code-llama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.4827,2000,"[0.502, 0.4455, 0.5895, 0.459, 0.4175]"
qbitmaze/ibrain_0002,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.4391,2000,"[0.4695, 0.47, 0.422, 0.369, 0.465]"
qbitmaze/ibrain_0002q4,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.1431,2000,"[0.145, 0.093, 0.1015, 0.1905, 0.1855]"
qbitmaze/ibrain_0003,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.519,2000,"[0.4665, 0.5735, 0.391, 0.5955, 0.5685]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-logic-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.999,2000,"[0.9995, 0.9995, 0.999, 0.999, 0.998]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-coding-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.9577,2000,"[0.9585, 0.9385, 0.9695, 0.96, 0.962]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-coding-group-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.9741,2000,"[0.979, 0.973, 0.966, 0.9755, 0.977]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.9484,2000,"[0.9335, 0.9665, 0.9425, 0.972, 0.9275]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-coding-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.9559,2000,"[0.9455, 0.975, 0.941, 0.9595, 0.9585]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-coding-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.9480999999999999,2000,"[0.9485, 0.955, 0.9495, 0.93, 0.9575]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-logic-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,1.0,2000,"[1.0, 1.0, 1.0, 1.0, 1.0]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-dpo-2,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,1.0,2000,"[1.0, 1.0, 1.0, 1.0, 1.0]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-rlced-conifer-3-1-dpo,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.9813000000000001,2000,"[0.987, 0.9725, 0.99, 0.9775, 0.9795]"
ainth89/your_output_dir,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.9958,2000,"[0.9955, 0.9975, 0.9955, 0.9955, 0.995]"
ainth89/fake_planet_3,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.976,2000,"[0.9805, 0.9755, 0.983, 0.971, 0.97]"
ainth89/tiny_llama_chat_with_tweets,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.7557,2000,"[0.766, 0.756, 0.8225, 0.625, 0.809]"
sunny199/sft-tiny-chatbot,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.7384999999999999,2000,"[0.7745, 0.699, 0.7225, 0.716, 0.7805]"
headergen/HeaderLlama-tiny-single-label,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.6914,2000,"[0.7175, 0.588, 0.742, 0.664, 0.7455]"
headergen/HeaderLlama-tiny-multi-label,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.7119,2000,"[0.69, 0.7595, 0.646, 0.72, 0.744]"
gunzzz24/fine-tuned-tinyllama-1.1b-cv-analyser,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.4807,2000,"[0.528, 0.554, 0.3435, 0.372, 0.606]"
lleticiasilvaa/TinyLlama-1.1B-GerarSQL-v1,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0879,2000,"[0.0775, 0.1045, 0.088, 0.0725, 0.097]"
prodip1023/sft-tiny-chatbot,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.6999000000000001,2000,"[0.703, 0.7075, 0.7485, 0.68, 0.6605]"
AnushkaSrivastava/sft-tiny-chatbot,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.7295,2000,"[0.7015, 0.784, 0.657, 0.8035, 0.7015]"
laurencassidy/lauren-tinyllama-1.1b-chat,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.9995,2000,"[0.999, 1.0, 0.9995, 0.9995, 0.9995]"
lleticiasilvaa/TinyLlama-1.1B-GerarSQL-v2-identacao,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0666,2000,"[0.065, 0.071, 0.0795, 0.0475, 0.07]"
lleticiasilvaa/TinyLlama-text2SQL-alias-indentacao-ourschema,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0848,2000,"[0.1105, 0.0765, 0.067, 0.0935, 0.0765]"
lleticiasilvaa/TinyLlama-text2SQL-schemaReduzido,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0721,2000,"[0.0745, 0.067, 0.074, 0.0665, 0.0785]"
lleticiasilvaa/TinyLlama-text2SQL-schemaReduzidoTabelas,TinyLlama/TinyLlama-1.1B-Chat-v1.0,5,0.0761,2000,"[0.074, 0.0915, 0.068, 0.0645, 0.0825]"
