base_model_name,suspect_model_name,num_pairs,avg_overlap_ratio,bottom_k_vocab_size,pair_scores_json
andykcheng/colorist-v2,Qwen/Qwen2.5-0.5B,5,0.0042,2000,"[0.009, 0.0025, 0.0035, 0.003, 0.003]"
ShieldX/manovyadh-1.1B-v1-chat,Qwen/Qwen2.5-0.5B,5,0.0023,2000,"[0.0025, 0.0015, 0.0025, 0.0025, 0.0025]"
SivaResearch/tinyllama-Siv-v2,Qwen/Qwen2.5-0.5B,5,0.0039,2000,"[0.007, 0.0025, 0.0045, 0.003, 0.0025]"
RedHatAI/TinyLlama-1.1B-Chat-v1.0-pruned2.4,Qwen/Qwen2.5-0.5B,5,0.005200000000000001,2000,"[0.006, 0.01, 0.003, 0.004, 0.003]"
newbie-geek/tinyllama-v1-training,Qwen/Qwen2.5-0.5B,5,0.0038,2000,"[0.0055, 0.0015, 0.0045, 0.006, 0.0015]"
jayeshvpatil/tinyllama-medqa-jp-v1,Qwen/Qwen2.5-0.5B,5,0.0035000000000000005,2000,"[0.003, 0.003, 0.003, 0.0065, 0.002]"
Dter/tinyllama-colorist-v1,Qwen/Qwen2.5-0.5B,5,0.0060999999999999995,2000,"[0.005, 0.0025, 0.005, 0.0095, 0.0085]"
Thanasapon/tinyllama-colorist-v1,Qwen/Qwen2.5-0.5B,5,0.0053,2000,"[0.003, 0.015, 0.0005, 0.0035, 0.0045]"
newknp/tinyllama-colorist-v1,Qwen/Qwen2.5-0.5B,5,0.0054,2000,"[0.009, 0.0045, 0.004, 0.0065, 0.003]"
Kitsana/tinyllama-colorist-v1,Qwen/Qwen2.5-0.5B,5,0.0025,2000,"[0.0035, 0.006, 0.001, 0.001, 0.001]"
LuckyTemmie/tinyllama-colorist-v1,Qwen/Qwen2.5-0.5B,5,0.0039,2000,"[0.0045, 0.0015, 0.003, 0.0085, 0.002]"
Perasut/tinyllama-colorist-v1,Qwen/Qwen2.5-0.5B,5,0.0036999999999999997,2000,"[0.0045, 0.008, 0.004, 0.0005, 0.0015]"
Draon/tinyllama-colorist-v1,Qwen/Qwen2.5-0.5B,5,0.0054,2000,"[0.0095, 0.005, 0.004, 0.004, 0.0045]"
newbie-geek/tinyllama-v1-training-2.0,Qwen/Qwen2.5-0.5B,5,0.0025,2000,"[0.004, 0.002, 0.0015, 0.0015, 0.0035]"
newbie-geek/new-dot-comp-v1,Qwen/Qwen2.5-0.5B,5,0.0038,2000,"[0.0035, 0.004, 0.004, 0.0035, 0.004]"
newbie-geek/new-dot-comp-v2,Qwen/Qwen2.5-0.5B,5,0.0055,2000,"[0.0055, 0.0045, 0.0035, 0.006, 0.008]"
h4rz3rk4s3/TinyParlaMintLlama-1.1B,Qwen/Qwen2.5-0.5B,5,0.0036999999999999997,2000,"[0.001, 0.0045, 0.007, 0.002, 0.004]"
quriousclick/new-dot-comp-v1,Qwen/Qwen2.5-0.5B,5,0.006,2000,"[0.007, 0.0075, 0.0035, 0.006, 0.006]"
h4rz3rk4s3/TinyNewsLlama-1.1B,Qwen/Qwen2.5-0.5B,5,0.0049,2000,"[0.0025, 0.013, 0.0015, 0.004, 0.0035]"
quriousclick/tinyllama-v1-training,Qwen/Qwen2.5-0.5B,5,0.004200000000000001,2000,"[0.0075, 0.0025, 0.006, 0.002, 0.003]"
Arjun098/tinyllama-colorist-v1,Qwen/Qwen2.5-0.5B,5,0.0036999999999999997,2000,"[0.002, 0.004, 0.004, 0.0045, 0.004]"
Arjun098/tinyllama-colorist-v2,Qwen/Qwen2.5-0.5B,5,0.0024000000000000002,2000,"[0.001, 0.0065, 0.0, 0.003, 0.0015]"
HachiML/TinyLlama2-jp-122M,Qwen/Qwen2.5-0.5B,5,0.004999999999999999,2000,"[0.0015, 0.009, 0.007, 0.0055, 0.002]"
HachiML/Bit-Llama2-jp-122M-test-1,Qwen/Qwen2.5-0.5B,5,0.0035000000000000005,2000,"[0.01, 0.0025, 0.0015, 0.001, 0.0025]"
HachiML/TinyLlama2-jp-122M-FlashAttention2,Qwen/Qwen2.5-0.5B,5,0.0047,2000,"[0.0035, 0.008, 0.0035, 0.0025, 0.006]"
HachiML/Bit-Llama2-jp-123M,Qwen/Qwen2.5-0.5B,5,0.0082,2000,"[0.0035, 0.0095, 0.014, 0.011, 0.003]"
HachiML/Llama2-jp-123M,Qwen/Qwen2.5-0.5B,5,0.0035000000000000005,2000,"[0.002, 0.006, 0.004, 0.002, 0.0035]"
h4rz3rk4s3/TinyPoliticaLlama-1.1B,Qwen/Qwen2.5-0.5B,5,0.0048000000000000004,2000,"[0.005, 0.003, 0.0105, 0.002, 0.0035]"
yzhuang/TinyLlama-1.1B_fictional_v2,Qwen/Qwen2.5-0.5B,5,0.0048000000000000004,2000,"[0.0015, 0.011, 0.003, 0.0075, 0.001]"
yzhuang/TinyLlama-1.1B_fictional_v3,Qwen/Qwen2.5-0.5B,5,0.0024000000000000002,2000,"[0.0005, 0.001, 0.006, 0.0015, 0.003]"
HachiML/myBit-Llama2-jp-127M-test-1,Qwen/Qwen2.5-0.5B,5,0.0032,2000,"[0.0025, 0.003, 0.0025, 0.0075, 0.0005]"
HachiML/myBit-Llama2-jp-127M-test-2,Qwen/Qwen2.5-0.5B,5,0.0045,2000,"[0.0055, 0.005, 0.0035, 0.0035, 0.005]"
HachiML/myBit-Llama2-jp-127M-test-3,Qwen/Qwen2.5-0.5B,5,0.006500000000000001,2000,"[0.008, 0.0065, 0.009, 0.002, 0.007]"
HachiML/myBit-Llama2-jp-127M-test-4,Qwen/Qwen2.5-0.5B,5,0.006999999999999999,2000,"[0.0075, 0.0095, 0.0055, 0.006, 0.0065]"
HachiML/myBit-Llama2-jp-127M-test-5,Qwen/Qwen2.5-0.5B,5,0.008799999999999999,2000,"[0.0095, 0.0095, 0.0085, 0.009, 0.0075]"
HachiML/myBit-Llama2-jp-127M-test-6,Qwen/Qwen2.5-0.5B,5,0.0076,2000,"[0.0045, 0.0065, 0.007, 0.006, 0.014]"
HachiML/myBit-Llama2-jp-127M-test-7,Qwen/Qwen2.5-0.5B,5,0.0046,2000,"[0.0045, 0.008, 0.0035, 0.004, 0.003]"
HachiML/myBit-Llama2-jp-127M-test-8,Qwen/Qwen2.5-0.5B,5,0.0041,2000,"[0.003, 0.0045, 0.003, 0.0065, 0.0035]"
HachiML/myBit-Llama2-jp-127M-test-9,Qwen/Qwen2.5-0.5B,5,0.0089,2000,"[0.01, 0.009, 0.009, 0.008, 0.0085]"
frankenmerger/MiniLlama-1.8b-Chat-v0.1,Qwen/Qwen2.5-0.5B,5,0.0032,2000,"[0.003, 0.004, 0.0025, 0.0045, 0.002]"
legionlm/orcamath-tinyllama-1.1B-v1-chat,Qwen/Qwen2.5-0.5B,5,0.006,2000,"[0.002, 0.0075, 0.01, 0.0065, 0.004]"
reeddg/tiny_sum_04-06-03-43-50,Qwen/Qwen2.5-0.5B,5,0.0033,2000,"[0.002, 0.0025, 0.0005, 0.007, 0.0045]"
reeddg/tiny_sum_04-06-13-46-01,Qwen/Qwen2.5-0.5B,5,0.0057,2000,"[0.0125, 0.004, 0.004, 0.002, 0.006]"
as-cle-bert/tiny-fungal-llama,Qwen/Qwen2.5-0.5B,5,0.0034000000000000002,2000,"[0.002, 0.001, 0.004, 0.005, 0.005]"
xshubhamx/tiny-llama-lora,Qwen/Qwen2.5-0.5B,5,0.0046,2000,"[0.006, 0.0045, 0.0025, 0.0015, 0.0085]"
xshubhamx/tiny-llama-lora-no-grad,Qwen/Qwen2.5-0.5B,5,0.0021999999999999997,2000,"[0.0025, 0.001, 0.0015, 0.002, 0.004]"
j2moreno/TinyLlama-1.1B-Chat-v1.0-leo-finetuned,Qwen/Qwen2.5-0.5B,5,0.0038,2000,"[0.0045, 0.0045, 0.004, 0.002, 0.004]"
NeverLearn/TinyLlama-1.1B-Chat-v1.0-wikitext2,Qwen/Qwen2.5-0.5B,5,0.0043,2000,"[0.0035, 0.0055, 0.004, 0.0065, 0.002]"
xshubhamx/tiny-llama-lora-new,Qwen/Qwen2.5-0.5B,5,0.0052,2000,"[0.011, 0.0025, 0.003, 0.0065, 0.003]"
reeddg/tiny_sum_04-20-21-09-19,Qwen/Qwen2.5-0.5B,5,0.0052,2000,"[0.002, 0.003, 0.0025, 0.005, 0.0135]"
raidhon/coven_tiny_1.1b_32k_orpo_alpha,Qwen/Qwen2.5-0.5B,5,0.0035000000000000005,2000,"[0.0045, 0.003, 0.002, 0.007, 0.001]"
zrowt/results,Qwen/Qwen2.5-0.5B,5,0.0024000000000000002,2000,"[0.004, 0.002, 0.003, 0.0015, 0.0015]"
Ahmedelmorshidy/influra_chatbot,Qwen/Qwen2.5-0.5B,5,0.0058000000000000005,2000,"[0.0125, 0.0015, 0.004, 0.003, 0.008]"
anudaw/full_finetuned-code-tinyllama,Qwen/Qwen2.5-0.5B,5,0.0079,2000,"[0.011, 0.014, 0.0055, 0.0045, 0.0045]"
anudaw/distilled-code-llama,Qwen/Qwen2.5-0.5B,5,0.0041,2000,"[0.003, 0.003, 0.0025, 0.0075, 0.0045]"
ali77sina/tinyLlama-SEC-RAG-FT,Qwen/Qwen2.5-0.5B,5,0.004200000000000001,2000,"[0.005, 0.0025, 0.0045, 0.008, 0.001]"
as-cle-bert/tinyllama-essay-scorer,Qwen/Qwen2.5-0.5B,5,0.0036,2000,"[0.006, 0.0005, 0.0065, 0.003, 0.002]"
anudaw/distilled-finetuned-code-llama,Qwen/Qwen2.5-0.5B,5,0.0039,2000,"[0.001, 0.0025, 0.006, 0.001, 0.009]"
qbitmaze/ibrain_0002,Qwen/Qwen2.5-0.5B,5,0.004,2000,"[0.003, 0.0085, 0.004, 0.0035, 0.001]"
qbitmaze/ibrain_0002q4,Qwen/Qwen2.5-0.5B,5,0.0010999999999999998,2000,"[0.0015, 0.0005, 0.001, 0.002, 0.0005]"
qbitmaze/ibrain_0003,Qwen/Qwen2.5-0.5B,5,0.0049,2000,"[0.0025, 0.002, 0.006, 0.005, 0.009]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-logic-dpo,Qwen/Qwen2.5-0.5B,5,0.0031,2000,"[0.005, 0.0015, 0.004, 0.003, 0.002]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-coding-dpo,Qwen/Qwen2.5-0.5B,5,0.0047,2000,"[0.002, 0.0005, 0.009, 0.0095, 0.0025]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-coding-group-dpo,Qwen/Qwen2.5-0.5B,5,0.0046,2000,"[0.0045, 0.0015, 0.005, 0.0095, 0.0025]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-dpo-2,Qwen/Qwen2.5-0.5B,5,0.004,2000,"[0.0045, 0.004, 0.0045, 0.0015, 0.0055]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-coding-dpo-2,Qwen/Qwen2.5-0.5B,5,0.0054,2000,"[0.017, 0.0015, 0.003, 0.0025, 0.003]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-math-coding-dpo-2,Qwen/Qwen2.5-0.5B,5,0.006900000000000001,2000,"[0.014, 0.0085, 0.002, 0.004, 0.006]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-logic-dpo-2,Qwen/Qwen2.5-0.5B,5,0.0026000000000000003,2000,"[0.002, 0.001, 0.002, 0.005, 0.003]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-ui-dpo-2,Qwen/Qwen2.5-0.5B,5,0.0032,2000,"[0.0015, 0.006, 0.0035, 0.002, 0.003]"
NicholasCorrado/tinyllama-1.1b-chat-v1.0-rlced-conifer-3-1-dpo,Qwen/Qwen2.5-0.5B,5,0.004200000000000001,2000,"[0.004, 0.007, 0.005, 0.0035, 0.0015]"
ainth89/your_output_dir,Qwen/Qwen2.5-0.5B,5,0.0055,2000,"[0.005, 0.006, 0.0095, 0.0015, 0.0055]"
ainth89/fake_planet_3,Qwen/Qwen2.5-0.5B,5,0.0028,2000,"[0.0065, 0.0025, 0.0015, 0.0005, 0.003]"
ainth89/tiny_llama_chat_with_tweets,Qwen/Qwen2.5-0.5B,5,0.0045,2000,"[0.002, 0.006, 0.002, 0.003, 0.0095]"
sunny199/sft-tiny-chatbot,Qwen/Qwen2.5-0.5B,5,0.004,2000,"[0.004, 0.004, 0.0025, 0.007, 0.0025]"
headergen/HeaderLlama-tiny-single-label,Qwen/Qwen2.5-0.5B,5,0.004,2000,"[0.0025, 0.0055, 0.0065, 0.0025, 0.003]"
headergen/HeaderLlama-tiny-multi-label,Qwen/Qwen2.5-0.5B,5,0.0049,2000,"[0.006, 0.0065, 0.0015, 0.006, 0.0045]"
gunzzz24/fine-tuned-tinyllama-1.1b-cv-analyser,Qwen/Qwen2.5-0.5B,5,0.005200000000000001,2000,"[0.01, 0.002, 0.007, 0.0035, 0.0035]"
lleticiasilvaa/TinyLlama-1.1B-GerarSQL-v1,Qwen/Qwen2.5-0.5B,5,0.0049,2000,"[0.0095, 0.008, 0.003, 0.0015, 0.0025]"
prodip1023/sft-tiny-chatbot,Qwen/Qwen2.5-0.5B,5,0.0031,2000,"[0.002, 0.002, 0.0015, 0.007, 0.003]"
AnushkaSrivastava/sft-tiny-chatbot,Qwen/Qwen2.5-0.5B,5,0.0051,2000,"[0.0055, 0.007, 0.006, 0.003, 0.004]"
laurencassidy/lauren-tinyllama-1.1b-chat,Qwen/Qwen2.5-0.5B,5,0.0056,2000,"[0.0025, 0.008, 0.007, 0.007, 0.0035]"
lleticiasilvaa/TinyLlama-1.1B-GerarSQL-v2-identacao,Qwen/Qwen2.5-0.5B,5,0.0032,2000,"[0.0035, 0.003, 0.002, 0.003, 0.0045]"
lleticiasilvaa/TinyLlama-text2SQL-alias-indentacao-ourschema,Qwen/Qwen2.5-0.5B,5,0.0066,2000,"[0.009, 0.006, 0.007, 0.0045, 0.0065]"
lleticiasilvaa/TinyLlama-text2SQL-schemaReduzido,Qwen/Qwen2.5-0.5B,5,0.0045,2000,"[0.0035, 0.0015, 0.0065, 0.0045, 0.0065]"
lleticiasilvaa/TinyLlama-text2SQL-schemaReduzidoTabelas,Qwen/Qwen2.5-0.5B,5,0.0034000000000000002,2000,"[0.0055, 0.0025, 0.0045, 0.002, 0.0025]"
